Dialog_ID,Type,Actor,Text
hit:6546_conv:13092,utterance,speaker,I'm so excitied about going to my friend's big party tomorrow night! I really can't wait!
hit:6546_conv:13092,utterance,listener,"Parties are so much fun! Are you celebrating anything special, or is the party just a get together?"
hit:6546_conv:13092,utterance,speaker,No it's just a get together. Maybe a mid summer celebration :)
hit:6546_conv:13092,utterance,listener,Sounds like a good time! Have fun at the party!
hit:6347_conv:12695,situation,none,I can't wait to get my new galaxy note 8!
hit:6347_conv:12695,utterance,speaker,I can't wait to get my new galaxy note 8!
hit:6347_conv:12695,utterance,listener,That is an awesome phone!
hit:6347_conv:12695,utterance,speaker,Yeah I have it preordered. It's really expensive and I'm worried that it'll get stolen on the way here
hit:6347_conv:12695,utterance,listener,If you have a tracking number you should be okay.
hit:6347_conv:12695,utterance,speaker,Yeah and my dad's a cop so he can go and find the person who took it...
hit:3290_conv:6580,situation,none,I am so ready for Thanksgiving.
hit:3290_conv:6580,utterance,speaker,I am so ready for Thanksgiving.
hit:3290_conv:6580,utterance,listener,Will you be hosting a Thanksgiving party at your home?
hit:3290_conv:6580,utterance,speaker,"No, I always go to my mother's house."
hit:3290_conv:6580,utterance,listener,Does your Mother's house have any animals?
hit:1230_conv:2460,situation,none,A time when I felt excited was when I was waiting for Black Friday to purchase a new surround sound system.
hit:1230_conv:2460,utterance,speaker,What did you buy for Black Friday?
hit:1230_conv:2460,utterance,listener,I stayed at home - I hate trying to fight over that 50% off pack of pencils at Staples. What did you do?
hit:1230_conv:2460,utterance,speaker,"Lol, I went to best buy to buy a surround sound system, echo dots and smart lighting bulbs."
hit:1230_conv:2460,utterance,listener,Sounds like a swell purchase. Have you taught Big Brother Alexa to say any mischievous phrases?
hit:1230_conv:2460,utterance,speaker,"No, not yet, but I can if I enable the skill blueprint, and she would be more like a Big sister haha"
hit:11943_conv:23887,situation,none,I cant wait till I save enough money to take a trip to Antarctica. Its been a dream of mine.
hit:11943_conv:23887,utterance,speaker,I cant wait till I save enough money to take a trip to Antarctica. Its been a dream of mine.
hit:11943_conv:23887,utterance,listener,Are you currently saving up?
hit:11943_conv:23887,utterance,speaker,"Yes, but it is crazy expensive to go."
hit:11943_conv:23887,utterance,listener,I bet.  How far south of the continent are you?
hit:11943_conv:23887,utterance,speaker,"Im from LA. I spent 4 months in South America in 2015, but didnt have enough money to go, so im saving up for another trip to SA."
hit:11943_conv:23887,utterance,listener,Cool.  I have a friend that lives in Brazil
hit:11943_conv:23887,utterance,speaker,I love Brazil. Floripa and Rio are amazing. I still have 5 years left on my visa so I plan on going back.
hit:11943_conv:23887,utterance,listener,Thats awesome!!  Tell Gabi I said hi when you go :D
hit:10982_conv:21964,situation,none,"I just got tickets to see my favorite band at Red Rocks Amphitheater.  Seeing a show at that venue is on my bucket list, plus it's my favorite band.  The show date can't get here fast enough."
hit:10982_conv:21964,utterance,speaker,I just got tickets to see my favorite band at Red Rocks Amphitheater. Seeing a show there is on my bucket list
hit:10982_conv:21964,utterance,listener,"That's awesome, I haven't been to a concert in ages. Who is the band?"
hit:10982_conv:21964,utterance,speaker,A Perfect Circle.  I'm so excited the show date can't get here fast enough!
hit:10982_conv:21964,utterance,listener,I hope you have a great time! I should try and see a show soon so i can be cool like you.
hit:2302_conv:4605,situation,none,I cannot wait for the new super smash bros for the nintendo switch
hit:2302_conv:4605,utterance,speaker,I cannot wait for the new super smash bros for the nintendo switch
hit:2302_conv:4605,utterance,listener,Mario is such a classic. Haven't played smash since gamecube I think.
hit:2302_conv:4605,utterance,speaker,"That was a great one, I was addicted to Brawl as a kid"
hit:2302_conv:4605,utterance,listener,Which character is your favorite?
hit:2302_conv:4605,utterance,speaker,Probably Snake I think
hit:8571_conv:17142,situation,none,"My appraisal is coming up next week, I am looking forward for a good hike"
hit:8571_conv:17142,utterance,speaker,My Year end appraisal is coming up. Am looking forward for a good hike
hit:8571_conv:17142,utterance,listener,What does that mean? A raise at work?
hit:8571_conv:17142,utterance,speaker,"yeah , raise for this financial year!!"
hit:8571_conv:17142,utterance,listener,oh. congratulations!
hit:919_conv:1839,situation,none,Just got back from a job interview. I was able to answer all the questions and the recruiter seem impressed.
hit:919_conv:1839,utterance,speaker,Just got back from a job interview. I was able to answer all the questions and the recruiter seem impressed.
hit:919_conv:1839,utterance,listener,Thats a great way to start
hit:919_conv:1839,utterance,speaker,Yep. It is!
hit:919_conv:1839,utterance,listener,good luck going forward
hit:835_conv:1670,situation,none,I'm looking forward to going to the fair in a couple of weeks.
hit:835_conv:1670,utterance,speaker,Our county fair is coming up in a couple of weeks and I'm looking forward to going.
hit:835_conv:1670,utterance,listener,"I am supposed to be going to an amusement park with friends this weekend, hoping they have fair type rides there."
hit:835_conv:1670,utterance,speaker,"I'd say that they will. In fact, I'd expect it."
hit:835_conv:1670,utterance,listener,What is your favorite ride?
hit:3968_conv:7937,situation,none,"a few weeks ago, my friend threw a birthday party and invited all my friends. i hadn't seen my any of them in awhile and had been kind of lonely.  for a week straight, i was so excited about the party that it was all i could think about"
hit:3968_conv:7937,utterance,speaker,i went to my friend's birthday party a few weeks ago
hit:3968_conv:7937,utterance,listener,Did you have fun?
hit:3968_conv:7937,utterance,speaker,"i did. i was looking forward to it all week, and it met my expectations."
hit:3968_conv:7937,utterance,listener,It's always nice when an event lives up to the hype. Was it at a bar or a house or where?
hit:12319_conv:24639,situation,none,My son signed up for this program and I felt so anxious about it the day I had to drop him off
hit:12319_conv:24639,utterance,speaker,"My son started getting into a little bit of trouble and got kicked out of summer school on the first day, so he decided to sign up for a youth chalenge program"
hit:12319_conv:24639,utterance,listener,Oh no. Well I hope that makes him better
hit:12319_conv:24639,utterance,speaker,"He has been there for 5 weeks, I got to see him for the first time last Saturday. With him being gone I find myself anxious with him not being able to call home or come home"
hit:12319_conv:24639,utterance,listener,I am sure he will be fine
hit:3012_conv:6025,situation,none,I can't wait to get on the road
hit:3012_conv:6025,utterance,speaker,I can't wait to get on the road
hit:3012_conv:6025,utterance,listener,Going for a road trip?
hit:3012_conv:6025,utterance,speaker,Yes for the firt time in years
hit:3012_conv:6025,utterance,listener,"Awesome, sounds like fun! I hope you have a safe trip."
hit:359_conv:718,situation,none,My wife is at the hospital getting checked right now. I think we might be getting good news about a new addition to the family.
hit:359_conv:718,utterance,speaker,My wife is at the hospital getting checked right now. I think we might be getting good news about a new addition to the family.
hit:359_conv:718,utterance,listener,"Thats awesome, congratulations for sure"
hit:359_conv:718,utterance,speaker,Thank you so much. I can't wait to get the good news from her.
hit:359_conv:718,utterance,listener,I am sure you are both going to be happy
hit:2847_conv:5695,situation,none,I could not wait for first day of college. I was just ready to do something new
hit:2847_conv:5695,utterance,speaker,I could not wait for the first day of college. I was just ready for it
hit:2847_conv:5695,utterance,listener,I remember that feeling myself back on my first day of college
hit:2847_conv:5695,utterance,speaker,"Yeah, Its a nice feeling to have"
hit:2847_conv:5695,utterance,listener,The first years is the best
hit:6941_conv:13882,situation,none,There's a new pizza place opening up.
hit:6941_conv:13882,utterance,speaker,There's a new pizza place opening up.
hit:6941_conv:13882,utterance,listener,"Are you excited about that, do you think you'll be checking it out when it opens."
hit:6941_conv:13882,utterance,speaker,Oh definitely. I'm kind of tired of the big chain pizzas.
hit:6941_conv:13882,utterance,listener,We have a local pizza place here and it is SO much better than all the chain places.  I hope your's is great also.
hit:11868_conv:23736,situation,none,Saturday morning and its a great day to be alive!  I am anxious for what today has to bring me.
hit:11868_conv:23736,utterance,speaker,It's a wonderful Saturday morning and I am so anxious to see what today has to offer!
hit:11868_conv:23736,utterance,listener,I think that's a wonderful attitude to have!
hit:11868_conv:23736,utterance,speaker,"Thank you, I am starting the day fishing and I am hopeful that the fish are biting."
hit:11868_conv:23736,utterance,listener,I hope they are as well. I do love some fishing.
hit:6631_conv:13263,situation,none,cant wait for football season to start up soon
hit:6631_conv:13263,utterance,speaker,cant wait for the nfl season to start back up soon
hit:6631_conv:13263,utterance,listener,Same here. Sundays are so much better with NFL.
hit:6631_conv:13263,utterance,speaker,and it feels like the holidays are approaching as well
hit:6631_conv:13263,utterance,listener,And this heat can go away too.
hit:4004_conv:8008,situation,none,"I'm hoping to move soon (buy a home), and I am feeling a lot of anticipation regarding moving."
hit:4004_conv:8008,utterance,speaker,"I plan to buy a home soon, and will be moving.  I'm really anticipating having to pack everything up and what a new house will feel like."
